lead_id,created_date,lead_source,company_size,industry,sales_rep,current_stage,mql_date,demo_booked_date,days_mql_to_demo_booked,demo_completed_date,trial_start_date,closed_date,deal_value,churned
L-2157,2025-11-16,Referral,SMB (11-50),HealthTech,Alex Thompson,Demo Completed,2025-11-19,2025-11-22,3.0,2025-11-25,,,0.0,False
L-2158,2025-11-23,LinkedIn,Mid-Market (51-200),Marketing,Maria Santos,Demo Booked,2025-11-28,2025-12-02,4.0,,,,0.0,False
L-2159,2025-12-18,Referral,Startup (1-10),SaaS,Priya Patel,Closed Lost,2025-12-20,2025-12-22,2.0,2025-12-23,2025-12-29,,0.0,False
L-2160,2025-11-29,Referral,Startup (1-10),FinTech,Tom Wilson,Closed Lost,2025-12-01,2025-12-11,10.0,2025-12-14,2025-12-17,,0.0,False
L-2161,2025-07-02,Organic Search,SMB (11-50),HealthTech,Alex Thompson,Closed Lost,2025-07-05,2025-07-15,10.0,2025-07-15,2025-07-20,,0.0,False
L-2162,2025-08-21,Organic Search,Mid-Market (51-200),SaaS,Alex Thompson,Lead,,,,,,,0.0,False
L-2163,2025-06-23,Organic Search,Mid-Market (51-200),HR Tech,Priya Patel,MQL,2025-06-27,,,,,,0.0,False
L-2164,2025-06-09,Paid Ads,SMB (11-50),SaaS,Priya Patel,Lead,,,,,,,0.0,False
L-2165,2025-09-22,Organic Search,Enterprise (200+),Logistics,Alex Thompson,MQL,2025-09-27,,,,,,0.0,False
L-2166,2025-12-29,LinkedIn,Mid-Market (51-200),HealthTech,Maria Santos,Demo Booked,2026-01-01,2026-01-14,13.0,,,,0.0,False
L-2167,2026-01-02,Referral,SMB (11-50),HealthTech,Maria Santos,Demo Completed,2026-01-07,2026-01-14,7.0,2026-01-16,,,0.0,False
L-2168,2025-10-07,Cold Outreach,Mid-Market (51-200),HR Tech,Tom Wilson,Lead,,,,,,,0.0,False
L-2169,2026-02-20,Organic Search,Mid-Market (51-200),HR Tech,Alex Thompson,Lead,,,,,,,0.0,False
L-2170,2025-04-27,Paid Ads,SMB (11-50),HealthTech,Tom Wilson,MQL,2025-04-28,,,,,,0.0,False
L-2171,2025-09-01,Organic Search,Mid-Market (51-200),HealthTech,James Chen,MQL,2025-09-03,,,,,,0.0,False
L-2172,2025-04-08,Cold Outreach,SMB (11-50),HealthTech,Priya Patel,Lead,,,,,,,0.0,False
L-2173,2025-05-21,LinkedIn,SMB (11-50),Marketing,Alex Thompson,Lead,,,,,,,0.0,False
L-2174,2025-12-24,LinkedIn,Startup (1-10),HR Tech,James Chen,Lead,,,,,,,0.0,False
L-2175,2026-02-21,Cold Outreach,Startup (1-10),E-commerce,James Chen,MQL,2026-02-26,,,,,,0.0,False
L-2176,2026-01-21,LinkedIn,Mid-Market (51-200),HealthTech,Maria Santos,MQL,2026-01-25,,,,,,0.0,False
L-2177,2025-04-06,Paid Ads,Enterprise (200+),EdTech,Tom Wilson,Lead,,,,,,,0.0,False
L-2178,2025-11-14,Paid Ads,Mid-Market (51-200),E-commerce,Maria Santos,Demo Booked,2025-11-15,2025-11-28,13.0,,,,0.0,False
L-2179,2026-02-16,Organic Search,Startup (1-10),EdTech,Maria Santos,Lead,,,,,,,0.0,False
L-2180,2025-04-07,Paid Ads,SMB (11-50),FinTech,Priya Patel,Lead,,,,,,,0.0,False
L-2181,2025-06-02,Referral,Startup (1-10),Logistics,Maria Santos,MQL,2025-06-04,,,,,,0.0,False
L-2182,2025-11-29,Paid Ads,Startup (1-10),E-commerce,Tom Wilson,Demo Completed,2025-12-02,2025-12-04,2.0,2025-12-06,,,0.0,False
L-2183,2025-08-24,LinkedIn,Mid-Market (51-200),HealthTech,Maria Santos,Demo Booked,2025-08-26,2025-08-30,4.0,,,,0.0,False
L-2184,2025-10-12,Cold Outreach,Mid-Market (51-200),HR Tech,James Chen,Lead,,,,,,,0.0,False
L-2185,2025-12-17,Paid Ads,SMB (11-50),SaaS,Alex Thompson,Lead,,,,,,,0.0,False
L-2186,2026-02-11,Organic Search,Startup (1-10),EdTech,James Chen,MQL,2026-02-12,,,,,,0.0,False
L-2187,2025-10-05,Organic Search,Enterprise (200+),Logistics,Maria Santos,Demo Booked,2025-10-08,2025-10-14,6.0,,,,0.0,False
L-2188,2025-07-05,LinkedIn,Startup (1-10),HR Tech,Tom Wilson,Demo Completed,2025-07-06,2025-07-09,3.0,2025-07-09,,,0.0,False
L-2189,2025-07-03,LinkedIn,Enterprise (200+),HR Tech,Priya Patel,MQL,2025-07-05,,,,,,0.0,False
L-2190,2025-04-03,Organic Search,Mid-Market (51-200),Logistics,Priya Patel,Closed Lost,2025-04-05,2025-04-16,11.0,2025-04-19,2025-04-20,,0.0,False
L-2191,2025-09-19,Referral,Enterprise (200+),EdTech,James Chen,Demo Booked,2025-09-22,2025-09-27,5.0,,,,0.0,False
L-2192,2025-12-08,Paid Ads,Mid-Market (51-200),FinTech,James Chen,Lead,,,,,,,0.0,False
L-2193,2025-11-03,Paid Ads,Startup (1-10),Logistics,James Chen,MQL,2025-11-08,,,,,,0.0,False
L-2194,2025-05-30,Paid Ads,Startup (1-10),Marketing,Priya Patel,Demo Completed,2025-06-04,2025-06-12,8.0,2025-06-12,,,0.0,False
L-2195,2025-06-28,Organic Search,Mid-Market (51-200),FinTech,Tom Wilson,MQL,2025-07-03,,,,,,0.0,False
L-2196,2025-09-11,Paid Ads,SMB (11-50),HR Tech,Alex Thompson,Lead,,,,,,,0.0,False
L-2197,2026-01-01,Organic Search,Mid-Market (51-200),SaaS,Alex Thompson,Lead,,,,,,,0.0,False
L-2198,2025-08-15,Organic Search,Mid-Market (51-200),HealthTech,Priya Patel,Lead,,,,,,,0.0,False
L-2199,2025-10-14,Paid Ads,Enterprise (200+),HealthTech,Maria Santos,Lead,,,,,,,0.0,False
L-2200,2025-09-04,LinkedIn,Mid-Market (51-200),FinTech,James Chen,Lead,,,,,,,0.0,False
L-2201,2025-12-09,Organic Search,Mid-Market (51-200),HealthTech,Tom Wilson,Closed Lost,2025-12-13,2025-12-16,3.0,2025-12-19,2025-12-23,,0.0,False
L-2202,2025-04-07,LinkedIn,Startup (1-10),FinTech,Tom Wilson,Lead,,,,,,,0.0,False
L-2203,2026-02-21,Paid Ads,Enterprise (200+),SaaS,Tom Wilson,Lead,,,,,,,0.0,False
L-2204,2025-06-08,Cold Outreach,Startup (1-10),E-commerce,Priya Patel,Lead,,,,,,,0.0,False
L-2205,2026-03-02,LinkedIn,Enterprise (200+),Marketing,Maria Santos,Lead,,,,,,,0.0,False
L-2206,2025-04-18,LinkedIn,Startup (1-10),HealthTech,Tom Wilson,Lead,,,,,,,0.0,False
L-2207,2025-08-22,Organic Search,SMB (11-50),FinTech,Alex Thompson,MQL,2025-08-23,,,,,,0.0,False
L-2208,2026-01-15,Organic Search,SMB (11-50),Marketing,Maria Santos,Demo Completed,2026-01-18,2026-01-31,13.0,2026-02-03,,,0.0,False
L-2209,2025-08-20,Paid Ads,Enterprise (200+),E-commerce,James Chen,Demo Booked,2025-08-24,2025-08-31,7.0,,,,0.0,False
L-2210,2025-06-30,LinkedIn,SMB (11-50),SaaS,James Chen,MQL,2025-07-04,,,,,,0.0,False
L-2211,2026-03-22,LinkedIn,Startup (1-10),FinTech,Alex Thompson,Lead,,,,,,,0.0,False
L-2212,2026-02-13,Paid Ads,SMB (11-50),HealthTech,Tom Wilson,Closed Lost,2026-02-15,2026-02-21,6.0,2026-02-24,2026-03-01,,0.0,False
L-2213,2025-04-17,Referral,Startup (1-10),E-commerce,Maria Santos,Closed Won,2025-04-19,2025-04-23,4.0,2025-04-26,2025-05-01,2025-05-18,4073.45,False
L-2214,2025-09-18,Paid Ads,Startup (1-10),SaaS,James Chen,Lead,,,,,,,0.0,False
L-2215,2026-02-10,Organic Search,Startup (1-10),HR Tech,James Chen,MQL,2026-02-12,,,,,,0.0,False
L-2216,2025-05-26,Paid Ads,SMB (11-50),E-commerce,Maria Santos,MQL,2025-05-30,,,,,,0.0,False
L-2217,2025-12-10,LinkedIn,SMB (11-50),HealthTech,Priya Patel,Demo Booked,2025-12-11,2025-12-21,10.0,,,,0.0,False
L-2218,2025-05-27,Paid Ads,SMB (11-50),HealthTech,Priya Patel,Lead,,,,,,,0.0,False
L-2219,2025-04-04,Organic Search,Enterprise (200+),HealthTech,Priya Patel,Demo Booked,2025-04-07,2025-04-14,7.0,,,,0.0,False
L-2220,2025-10-02,Paid Ads,Mid-Market (51-200),E-commerce,James Chen,Closed Lost,2025-10-06,2025-10-09,3.0,2025-10-09,2025-10-15,,0.0,False
L-2221,2025-11-15,Referral,Startup (1-10),Marketing,Alex Thompson,MQL,2025-11-19,,,,,,0.0,False
L-2222,2026-02-23,Organic Search,Startup (1-10),E-commerce,Priya Patel,Demo Completed,2026-02-26,2026-02-28,2.0,2026-03-02,,,0.0,False
L-2223,2025-09-24,Paid Ads,Enterprise (200+),E-commerce,Alex Thompson,Lead,,,,,,,0.0,False
L-2224,2025-04-19,Organic Search,SMB (11-50),HealthTech,Priya Patel,MQL,2025-04-20,,,,,,0.0,False
L-2225,2025-11-07,Paid Ads,Enterprise (200+),HealthTech,James Chen,MQL,2025-11-11,,,,,,0.0,False
L-2226,2025-12-02,LinkedIn,Mid-Market (51-200),Logistics,Alex Thompson,MQL,2025-12-07,,,,,,0.0,False
L-2227,2025-12-13,Paid Ads,SMB (11-50),FinTech,Maria Santos,Demo Completed,2025-12-16,2025-12-29,13.0,2025-12-29,,,0.0,False
L-2228,2026-01-16,Paid Ads,Startup (1-10),Marketing,Tom Wilson,Demo Booked,2026-01-20,2026-01-21,1.0,,,,0.0,False
L-2229,2026-02-06,Organic Search,Mid-Market (51-200),SaaS,Priya Patel,Lead,,,,,,,0.0,False
L-2230,2025-08-21,Referral,Mid-Market (51-200),EdTech,James Chen,Closed Won,2025-08-26,2025-08-30,4.0,2025-09-02,2025-09-06,2025-10-05,43670.49,False
L-2231,2025-04-08,Cold Outreach,Startup (1-10),HR Tech,James Chen,Lead,,,,,,,0.0,False
L-2232,2025-05-02,Paid Ads,Mid-Market (51-200),SaaS,Maria Santos,MQL,2025-05-07,,,,,,0.0,False
L-2233,2025-08-01,Paid Ads,Startup (1-10),Logistics,Priya Patel,Lead,,,,,,,0.0,False
L-2234,2025-08-08,Referral,Startup (1-10),HealthTech,Maria Santos,Closed Lost,2025-08-09,2025-08-10,1.0,2025-08-11,2025-08-13,,0.0,False
L-2235,2025-04-23,Paid Ads,SMB (11-50),HR Tech,Tom Wilson,MQL,2025-04-28,,,,,,0.0,False
L-2236,2025-11-04,Paid Ads,SMB (11-50),HealthTech,Tom Wilson,Demo Completed,2025-11-07,2025-11-08,1.0,2025-11-10,,,0.0,False
L-2237,2025-11-15,Paid Ads,Startup (1-10),HealthTech,James Chen,MQL,2025-11-16,,,,,,0.0,False
L-2238,2025-09-16,Paid Ads,Startup (1-10),EdTech,Alex Thompson,MQL,2025-09-21,,,,,,0.0,False
L-2239,2026-03-07,Paid Ads,Enterprise (200+),SaaS,Alex Thompson,Demo Completed,2026-03-10,2026-03-12,2.0,2026-03-14,,,0.0,False
L-2240,2026-03-27,Organic Search,SMB (11-50),Marketing,Tom Wilson,Demo Completed,2026-03-31,2026-04-02,2.0,2026-04-04,,,0.0,False
L-2241,2025-06-17,LinkedIn,Mid-Market (51-200),HealthTech,Tom Wilson,Lead,,,,,,,0.0,False
L-2242,2025-06-16,Referral,SMB (11-50),Marketing,Maria Santos,Lead,,,,,,,0.0,False
L-2243,2025-05-06,Organic Search,Startup (1-10),EdTech,Tom Wilson,MQL,2025-05-09,,,,,,0.0,False
L-2244,2025-10-28,Organic Search,Mid-Market (51-200),EdTech,James Chen,Demo Completed,2025-10-30,2025-11-03,4.0,2025-11-03,,,0.0,False
L-2245,2026-01-07,Organic Search,Startup (1-10),EdTech,Maria Santos,MQL,2026-01-11,,,,,,0.0,False
L-2246,2026-01-15,Referral,Mid-Market (51-200),EdTech,Alex Thompson,Closed Won,2026-01-19,2026-01-20,1.0,2026-01-20,2026-01-24,2026-02-02,21833.6,False
L-2247,2025-07-12,Paid Ads,Startup (1-10),HealthTech,James Chen,Lead,,,,,,,0.0,False
L-2248,2025-09-27,Paid Ads,Mid-Market (51-200),Logistics,Maria Santos,MQL,2025-09-28,,,,,,0.0,False
L-2249,2025-12-11,Paid Ads,SMB (11-50),EdTech,Maria Santos,Lead,,,,,,,0.0,False
L-2250,2025-10-13,Organic Search,SMB (11-50),Marketing,Alex Thompson,Churned,2025-10-16,2025-10-18,2.0,2025-10-20,2025-10-21,2025-10-30,9994.76,True
L-2251,2025-12-08,Organic Search,Mid-Market (51-200),SaaS,Alex Thompson,Lead,,,,,,,0.0,False
L-2252,2025-12-08,Paid Ads,SMB (11-50),Logistics,Maria Santos,Lead,,,,,,,0.0,False
L-2253,2026-03-14,Organic Search,Startup (1-10),EdTech,Maria Santos,MQL,2026-03-18,,,,,,0.0,False
L-2254,2025-10-18,Paid Ads,SMB (11-50),FinTech,Tom Wilson,Lead,,,,,,,0.0,False
L-2255,2025-06-18,LinkedIn,SMB (11-50),EdTech,Priya Patel,Lead,,,,,,,0.0,False
L-2256,2026-01-05,Paid Ads,Startup (1-10),HR Tech,Priya Patel,MQL,2026-01-08,,,,,,0.0,False
L-2257,2026-01-22,Paid Ads,SMB (11-50),HealthTech,James Chen,Demo Completed,2026-01-24,2026-02-04,11.0,2026-02-06,,,0.0,False
L-2258,2025-07-30,Organic Search,SMB (11-50),E-commerce,James Chen,MQL,2025-08-02,,,,,,0.0,False
L-2259,2026-01-06,Paid Ads,SMB (11-50),Logistics,Priya Patel,Demo Booked,2026-01-07,2026-01-18,11.0,,,,0.0,False
L-2260,2025-06-28,LinkedIn,Startup (1-10),Marketing,Tom Wilson,MQL,2025-07-02,,,,,,0.0,False
L-2261,2025-05-22,Paid Ads,Startup (1-10),HealthTech,Maria Santos,Lead,,,,,,,0.0,False
L-2262,2025-06-15,Referral,Mid-Market (51-200),HealthTech,Tom Wilson,MQL,2025-06-16,,,,,,0.0,False
L-2263,2025-08-26,Organic Search,SMB (11-50),EdTech,Tom Wilson,MQL,2025-08-31,,,,,,0.0,False
L-2264,2025-11-01,LinkedIn,SMB (11-50),Marketing,Tom Wilson,Demo Booked,2025-11-05,2025-11-15,10.0,,,,0.0,False
L-2265,2025-09-07,Cold Outreach,Startup (1-10),E-commerce,Alex Thompson,Closed Lost,2025-09-10,2025-09-18,8.0,2025-09-21,2025-09-26,,0.0,False
L-2266,2025-06-12,Organic Search,Startup (1-10),SaaS,Priya Patel,Demo Booked,2025-06-17,2025-06-18,1.0,,,,0.0,False
L-2267,2025-05-16,Paid Ads,SMB (11-50),FinTech,Maria Santos,Lead,,,,,,,0.0,False
L-2268,2025-05-30,Paid Ads,Startup (1-10),Marketing,Priya Patel,MQL,2025-06-03,,,,,,0.0,False
L-2269,2025-05-24,Organic Search,SMB (11-50),Logistics,Maria Santos,Lead,,,,,,,0.0,False
L-2270,2026-03-17,LinkedIn,Enterprise (200+),E-commerce,Alex Thompson,Lead,,,,,,,0.0,False
L-2271,2026-01-23,Cold Outreach,Enterprise (200+),Marketing,Maria Santos,Lead,,,,,,,0.0,False
L-2272,2025-04-05,LinkedIn,Mid-Market (51-200),EdTech,Alex Thompson,Lead,,,,,,,0.0,False
L-2273,2025-09-20,Paid Ads,Enterprise (200+),EdTech,James Chen,Demo Booked,2025-09-21,2025-09-23,2.0,,,,0.0,False
L-2274,2025-11-26,Organic Search,Mid-Market (51-200),HR Tech,James Chen,MQL,2025-11-27,,,,,,0.0,False
L-2275,2025-04-15,Organic Search,Enterprise (200+),HealthTech,Priya Patel,Closed Lost,2025-04-20,2025-04-24,4.0,2025-04-27,2025-05-01,,0.0,False
L-2276,2025-11-16,Organic Search,SMB (11-50),SaaS,Maria Santos,Lead,,,,,,,0.0,False
L-2277,2025-08-25,Organic Search,Startup (1-10),FinTech,James Chen,Closed Lost,2025-08-30,2025-09-11,12.0,2025-09-11,2025-09-14,,0.0,False
L-2278,2025-10-20,Paid Ads,Mid-Market (51-200),E-commerce,James Chen,Lead,,,,,,,0.0,False
L-2279,2025-04-20,Paid Ads,Mid-Market (51-200),Logistics,Tom Wilson,Lead,,,,,,,0.0,False
L-2280,2025-09-28,Organic Search,Mid-Market (51-200),Logistics,Tom Wilson,Lead,,,,,,,0.0,False
L-2281,2025-11-13,Paid Ads,Mid-Market (51-200),FinTech,Priya Patel,Demo Booked,2025-11-16,2025-11-17,1.0,,,,0.0,False
L-2282,2025-09-12,Cold Outreach,Mid-Market (51-200),E-commerce,Maria Santos,MQL,2025-09-13,,,,,,0.0,False
L-2283,2025-04-03,Cold Outreach,Mid-Market (51-200),Logistics,Maria Santos,Lead,,,,,,,0.0,False
L-2284,2025-08-11,Paid Ads,Startup (1-10),FinTech,Tom Wilson,Lead,,,,,,,0.0,False
L-2285,2026-01-01,Paid Ads,Mid-Market (51-200),HealthTech,Tom Wilson,Lead,,,,,,,0.0,False
L-2286,2025-05-04,Organic Search,Startup (1-10),Marketing,Tom Wilson,Demo Booked,2025-05-05,2025-05-16,11.0,,,,0.0,False
L-2287,2025-06-15,LinkedIn,SMB (11-50),SaaS,Maria Santos,Demo Completed,2025-06-16,2025-06-29,13.0,2025-07-02,,,0.0,False
L-2288,2025-09-06,Paid Ads,Mid-Market (51-200),EdTech,James Chen,Demo Completed,2025-09-07,2025-09-13,6.0,2025-09-16,,,0.0,False
L-2289,2025-09-11,LinkedIn,Startup (1-10),Logistics,Maria Santos,Demo Completed,2025-09-16,2025-09-17,1.0,2025-09-20,,,0.0,False
L-2290,2025-10-08,Paid Ads,Startup (1-10),SaaS,Tom Wilson,Lead,,,,,,,0.0,False
L-2291,2025-06-19,Organic Search,Startup (1-10),EdTech,Alex Thompson,MQL,2025-06-20,,,,,,0.0,False
L-2292,2025-04-10,LinkedIn,SMB (11-50),SaaS,Priya Patel,Closed Lost,2025-04-13,2025-04-16,3.0,2025-04-17,2025-04-18,,0.0,False
L-2293,2025-10-03,Paid Ads,Startup (1-10),HR Tech,Maria Santos,MQL,2025-10-06,,,,,,0.0,False
L-2294,2026-03-07,Organic Search,Enterprise (200+),SaaS,Priya Patel,Lead,,,,,,,0.0,False
L-2295,2025-12-28,Paid Ads,SMB (11-50),Marketing,James Chen,MQL,2025-12-30,,,,,,0.0,False
L-2296,2025-09-14,Paid Ads,Startup (1-10),Marketing,Tom Wilson,Lead,,,,,,,0.0,False
L-2297,2025-06-28,Referral,SMB (11-50),E-commerce,Tom Wilson,Demo Completed,2025-07-02,2025-07-09,7.0,2025-07-11,,,0.0,False
L-2298,2025-11-15,Organic Search,SMB (11-50),E-commerce,Maria Santos,Demo Booked,2025-11-19,2025-12-01,12.0,,,,0.0,False
L-2299,2025-10-23,LinkedIn,Enterprise (200+),SaaS,Tom Wilson,Demo Completed,2025-10-25,2025-11-02,8.0,2025-11-05,,,0.0,False
L-2300,2025-12-21,Organic Search,Mid-Market (51-200),FinTech,Alex Thompson,Lead,,,,,,,0.0,False
L-2301,2025-04-30,Organic Search,SMB (11-50),SaaS,James Chen,Lead,,,,,,,0.0,False
L-2302,2025-09-25,LinkedIn,Mid-Market (51-200),Marketing,Maria Santos,Lead,,,,,,,0.0,False
L-2303,2025-07-12,Referral,Enterprise (200+),E-commerce,Priya Patel,MQL,2025-07-13,,,,,,0.0,False
L-2304,2025-04-05,Paid Ads,Mid-Market (51-200),Logistics,Alex Thompson,MQL,2025-04-08,,,,,,0.0,False
L-2305,2026-03-30,Paid Ads,SMB (11-50),HR Tech,Priya Patel,Demo Completed,2026-04-02,2026-04-16,14.0,2026-04-18,,,0.0,False
L-2306,2025-11-20,Paid Ads,Startup (1-10),Logistics,James Chen,Lead,,,,,,,0.0,False
L-2307,2025-12-03,Paid Ads,Mid-Market (51-200),E-commerce,James Chen,MQL,2025-12-04,,,,,,0.0,False
L-2308,2026-02-05,LinkedIn,Mid-Market (51-200),HR Tech,Priya Patel,Closed Lost,2026-02-09,2026-02-14,5.0,2026-02-16,2026-02-19,,0.0,False
L-2309,2025-06-29,Organic Search,SMB (11-50),FinTech,Alex Thompson,Lead,,,,,,,0.0,False
L-2310,2026-01-25,LinkedIn,Enterprise (200+),FinTech,James Chen,Lead,,,,,,,0.0,False
L-2311,2026-01-17,Paid Ads,Startup (1-10),E-commerce,Priya Patel,Lead,,,,,,,0.0,False
L-2312,2026-03-14,Paid Ads,Enterprise (200+),Marketing,James Chen,MQL,2026-03-18,,,,,,0.0,False
L-2313,2025-11-24,Paid Ads,SMB (11-50),HealthTech,Priya Patel,Lead,,,,,,,0.0,False
L-2314,2025-07-09,LinkedIn,Enterprise (200+),HealthTech,Priya Patel,MQL,2025-07-10,,,,,,0.0,False
L-2315,2025-07-11,Referral,Enterprise (200+),Marketing,Tom Wilson,MQL,2025-07-15,,,,,,0.0,False
L-2316,2025-07-24,Paid Ads,Enterprise (200+),Logistics,Tom Wilson,Lead,,,,,,,0.0,False
L-2317,2025-11-08,LinkedIn,SMB (11-50),Marketing,Priya Patel,Lead,,,,,,,0.0,False
L-2318,2025-04-17,Cold Outreach,Startup (1-10),SaaS,Tom Wilson,Lead,,,,,,,0.0,False
L-2319,2025-09-27,LinkedIn,SMB (11-50),FinTech,James Chen,Lead,,,,,,,0.0,False
L-2320,2026-03-24,Referral,Enterprise (200+),EdTech,Maria Santos,Closed Won,2026-03-29,2026-04-05,7.0,2026-04-05,2026-04-10,2026-04-29,63999.02,False
L-2321,2025-06-04,Paid Ads,Mid-Market (51-200),Logistics,Maria Santos,Lead,,,,,,,0.0,False
L-2322,2025-11-19,LinkedIn,SMB (11-50),EdTech,James Chen,Lead,,,,,,,0.0,False
L-2323,2025-12-07,Organic Search,SMB (11-50),SaaS,Tom Wilson,Demo Completed,2025-12-12,2025-12-16,4.0,2025-12-18,,,0.0,False
L-2324,2025-04-12,Organic Search,SMB (11-50),EdTech,Priya Patel,Demo Booked,2025-04-17,2025-05-01,14.0,,,,0.0,False
L-2325,2025-09-01,Organic Search,Startup (1-10),HealthTech,Alex Thompson,Lead,,,,,,,0.0,False
L-2326,2026-01-19,Paid Ads,Startup (1-10),Marketing,Tom Wilson,Lead,,,,,,,0.0,False
L-2327,2025-07-08,Organic Search,Startup (1-10),E-commerce,Alex Thompson,Demo Completed,2025-07-10,2025-07-12,2.0,2025-07-14,,,0.0,False
L-2328,2026-02-11,LinkedIn,SMB (11-50),FinTech,Maria Santos,Lead,,,,,,,0.0,False
L-2329,2025-07-25,Paid Ads,SMB (11-50),EdTech,Maria Santos,Lead,,,,,,,0.0,False
L-2330,2026-02-14,Organic Search,Mid-Market (51-200),Marketing,James Chen,Demo Completed,2026-02-16,2026-02-25,9.0,2026-02-26,,,0.0,False
L-2331,2026-01-14,Paid Ads,Mid-Market (51-200),FinTech,Alex Thompson,Lead,,,,,,,0.0,False
L-2332,2025-08-16,Organic Search,Mid-Market (51-200),HealthTech,James Chen,Lead,,,,,,,0.0,False
L-2333,2025-09-18,Paid Ads,Mid-Market (51-200),FinTech,Priya Patel,Lead,,,,,,,0.0,False
L-2334,2025-05-31,Organic Search,Enterprise (200+),E-commerce,Maria Santos,Closed Won,2025-06-04,2025-06-05,1.0,2025-06-07,2025-06-08,2025-07-04,103790.93,False
L-2335,2026-02-13,Paid Ads,Startup (1-10),HR Tech,Alex Thompson,Lead,,,,,,,0.0,False
L-2336,2025-05-09,Paid Ads,Startup (1-10),Logistics,Priya Patel,Lead,,,,,,,0.0,False
L-2337,2025-11-03,Paid Ads,SMB (11-50),Logistics,James Chen,Lead,,,,,,,0.0,False
L-2338,2025-10-14,Paid Ads,SMB (11-50),Logistics,Alex Thompson,MQL,2025-10-16,,,,,,0.0,False
L-2339,2025-04-14,Cold Outreach,SMB (11-50),HR Tech,James Chen,Closed Won,2025-04-19,2025-04-29,10.0,2025-04-30,2025-05-01,2025-05-30,8763.26,False
L-2340,2025-05-22,Paid Ads,Startup (1-10),SaaS,James Chen,Lead,,,,,,,0.0,False
L-2341,2025-11-13,Paid Ads,Startup (1-10),FinTech,Tom Wilson,Demo Booked,2025-11-18,2025-11-20,2.0,,,,0.0,False
L-2342,2025-05-18,Organic Search,Mid-Market (51-200),E-commerce,James Chen,MQL,2025-05-20,,,,,,0.0,False
L-2343,2025-05-27,Paid Ads,Mid-Market (51-200),EdTech,Tom Wilson,Lead,,,,,,,0.0,False
L-2344,2025-12-04,LinkedIn,Enterprise (200+),Marketing,Tom Wilson,Demo Completed,2025-12-08,2025-12-12,4.0,2025-12-13,,,0.0,False
L-2345,2025-05-19,Organic Search,Enterprise (200+),Logistics,Alex Thompson,MQL,2025-05-24,,,,,,0.0,False
L-2346,2025-08-19,Paid Ads,SMB (11-50),Marketing,Priya Patel,Demo Booked,2025-08-24,2025-08-27,3.0,,,,0.0,False
L-2347,2026-03-30,Organic Search,Enterprise (200+),EdTech,Priya Patel,Lead,,,,,,,0.0,False
L-2348,2025-08-15,Paid Ads,Mid-Market (51-200),FinTech,Tom Wilson,MQL,2025-08-17,,,,,,0.0,False
L-2349,2025-10-09,LinkedIn,SMB (11-50),SaaS,Alex Thompson,Demo Completed,2025-10-14,2025-10-16,2.0,2025-10-16,,,0.0,False
L-2350,2025-09-01,Organic Search,Mid-Market (51-200),Logistics,James Chen,Demo Completed,2025-09-06,2025-09-13,7.0,2025-09-14,,,0.0,False
L-2351,2026-01-19,Paid Ads,Startup (1-10),Marketing,Tom Wilson,MQL,2026-01-20,,,,,,0.0,False
L-2352,2026-03-22,Referral,Mid-Market (51-200),Logistics,James Chen,Demo Booked,2026-03-24,2026-04-02,9.0,,,,0.0,False
L-2353,2025-07-09,LinkedIn,Startup (1-10),EdTech,Priya Patel,MQL,2025-07-13,,,,,,0.0,False
L-2354,2025-05-09,Referral,Startup (1-10),SaaS,Tom Wilson,Closed Lost,2025-05-10,2025-05-20,10.0,2025-05-21,2025-05-24,,0.0,False
L-2355,2025-04-03,Paid Ads,Enterprise (200+),SaaS,Priya Patel,Lead,,,,,,,0.0,False
L-2356,2025-12-05,Organic Search,Startup (1-10),E-commerce,Priya Patel,Demo Completed,2025-12-08,2025-12-14,6.0,2025-12-14,,,0.0,False
L-2357,2026-03-29,Organic Search,Startup (1-10),Marketing,James Chen,Closed Lost,2026-04-01,2026-04-04,3.0,2026-04-07,2026-04-14,,0.0,False
L-2358,2025-07-11,Paid Ads,Startup (1-10),HealthTech,James Chen,Lead,,,,,,,0.0,False
L-2359,2026-03-31,Paid Ads,Mid-Market (51-200),Marketing,Alex Thompson,Closed Lost,2026-04-04,2026-04-06,2.0,2026-04-08,2026-04-14,,0.0,False
L-2360,2025-10-03,Paid Ads,SMB (11-50),Logistics,Tom Wilson,MQL,2025-10-07,,,,,,0.0,False
L-2361,2026-02-04,LinkedIn,SMB (11-50),SaaS,Alex Thompson,MQL,2026-02-09,,,,,,0.0,False
L-2362,2025-09-15,LinkedIn,Mid-Market (51-200),HealthTech,Priya Patel,Lead,,,,,,,0.0,False
L-2363,2025-12-10,Paid Ads,SMB (11-50),FinTech,Maria Santos,Closed Lost,2025-12-15,2025-12-18,3.0,2025-12-19,2025-12-22,,0.0,False
L-2364,2025-09-24,Paid Ads,SMB (11-50),SaaS,Alex Thompson,MQL,2025-09-27,,,,,,0.0,False
L-2365,2026-01-17,Organic Search,SMB (11-50),Marketing,Priya Patel,Lead,,,,,,,0.0,False
L-2366,2025-10-07,Paid Ads,SMB (11-50),Marketing,Tom Wilson,Lead,,,,,,,0.0,False
L-2367,2026-01-16,Organic Search,Mid-Market (51-200),Logistics,Tom Wilson,Demo Completed,2026-01-20,2026-01-24,4.0,2026-01-24,,,0.0,False
